N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
146.0,대한전선,1606.0,10.0,-0.62%,100.0,19977.0,14209.0,395.0
147.0,GS건설,23100.0,0.0,0.00%,5000.0,90366.0,151837.0,6465.0
148.0,대우건설,4660.0,45.0,+0.98%,5000.0,86852.0,104580.0,7383.0
149.0,삼천리,474500.0,3500.0,+0.74%,5000.0,37633.0,42453.0,700.0
150.0,코스모신소재,62300.0,500.0,+0.81%,1000.0,3059.0,3485.0,218.0
151.0,영원무역,42900.0,400.0,-0.92%,500.0,27925.0,35476.0,4425.0
152.0,대성홀딩스,117300.0,200.0,+0.17%,1000.0,9405.0,12440.0,213.0
153.0,TIGER 200,32925.0,35.0,+0.11%,0.0,,,
154.0,오뚜기,467500.0,1000.0,+0.21%,5000.0,27390.0,26058.0,1666.0
155.0,효성티앤씨,431500.0,4500.0,-1.03%,5000.0,85960.0,45265.0,14237.0
156.0,효성첨단소재,412000.0,11000.0,+2.74%,5000.0,35978.0,29087.0,4373.0
157.0,JB금융지주,9330.0,40.0,-0.43%,5000.0,25415.0,563956.0,7083.0
158.0,하이트진로,25950.0,50.0,-0.19%,5000.0,22029.0,36311.0,1741.0
159.0,LIG넥스원,80900.0,0.0,0.00%,5000.0,18222.0,25768.0,972.0
160.0,대웅제약,150600.0,0.0,0.00%,2500.0,11530.0,14152.0,889.0
161.0,TIGER 미국S&P500,12775.0,150.0,+1.19%,0.0,,,
162.0,쌍용차,8760.0,0.0,0.00%,5000.0,24293.0,18630.0,-2613.0
163.0,TIGER 미국필라델피아반도체나스닥,10135.0,140.0,+1.40%,0.0,,,
164.0,녹십자,133300.0,1900.0,-1.41%,5000.0,15378.0,24621.0,737.0
165.0,한전KPS,33950.0,350.0,-1.02%,200.0,13806.0,14269.0,1240.0
166.0,현대위아,54800.0,1400.0,+2.62%,5000.0,75277.0,77495.0,1027.0
167.0,두산,89600.0,700.0,-0.78%,5000.0,132042.0,260099.0,9459.0
168.0,금양,25450.0,900.0,-3.42%,500.0,2177.0,3148.0,121.0
169.0,현대백화점,63000.0,500.0,+0.80%,5000.0,35724.0,89692.0,2644.0
170.0,LS ELECTRIC,49050.0,50.0,+0.10%,5000.0,26683.0,27967.0,1551.0
171.0,SK케미칼,85200.0,700.0,-0.81%,5000.0,20896.0,39556.0,5552.0
172.0,효성,69700.0,0.0,0.00%,5000.0,35389.0,52579.0,6406.0
173.0,현대두산인프라코어,7420.0,10.0,+0.13%,1000.0,45937.0,47823.0,2645.0
174.0,TIGER 미국테크TOP10 INDXX,9545.0,145.0,+1.54%,0.0,,,
175.0,롯데정밀화학,56200.0,800.0,-1.40%,5000.0,17803.0,27235.0,2445.0
176.0,DL이앤씨,37400.0,50.0,-0.13%,5000.0,76317.0,87017.0,9573.0
177.0,롯데칠성,155300.0,2800.0,+1.84%,500.0,25061.0,35968.0,1822.0
178.0,한미반도체,14610.0,160.0,+1.11%,100.0,3732.0,4293.0,1224.0
179.0,솔루스첨단소재,40200.0,550.0,-1.35%,100.0,3812.0,10116.0,20.0
180.0,현대일렉트릭,39000.0,1350.0,-3.35%,5000.0,18060.0,22150.0,97.0
181.0,한국앤컴퍼니,14050.0,550.0,+4.07%,500.0,9633.0,40812.0,2283.0
182.0,LX인터내셔널,34150.0,300.0,-0.87%,5000.0,166865.0,67469.0,6562.0
183.0,덴티움,119300.0,6200.0,+5.48%,500.0,2915.0,5702.0,699.0
184.0,TIGER 2차전지테마,20190.0,145.0,-0.71%,0.0,,,
185.0,LX세미콘,80600.0,600.0,-0.74%,500.0,18988.0,11725.0,3696.0
186.0,DGB금융지주,7580.0,10.0,-0.13%,5000.0,51957.0,859060.0,7486.0
187.0,KODEX 2차전지산업,21650.0,120.0,-0.55%,0.0,,,
188.0,코오롱인더,46150.0,850.0,+1.88%,5000.0,46621.0,56013.0,2527.0
189.0,KODEX 삼성그룹,9250.0,20.0,-0.22%,0.0,,,
190.0,일진하이솔루스,34800.0,900.0,+2.65%,500.0,1177.0,3435.0,98.0
191.0,KBSTAR 200,33100.0,60.0,+0.18%,0.0,,,
192.0,동국제강,13160.0,310.0,-2.30%,5000.0,72403.0,63341.0,8030.0
193.0,에스엘,27000.0,800.0,+3.05%,500.0,30011.0,25675.0,1105.0
194.0,한샘,53000.0,500.0,+0.95%,1000.0,22312.0,12464.0,693.0
195.0,동원시스템즈,42900.0,250.0,+0.59%,5000.0,12509.0,14920.0,900.0
196.0,DL,58800.0,900.0,-1.51%,5000.0,23854.0,83230.0,2219.0
197.0,제주항공,15960.0,630.0,-3.80%,1000.0,2731.0,12668.0,-3172.0
198.0,대웅,20950.0,250.0,-1.18%,500.0,15114.0,19337.0,1826.0
199.0,GKL,19630.0,200.0,-1.01%,500.0,851.0,5313.0,-1458.0
200.0,후성,12720.0,140.0,-1.09%,500.0,3813.0,6163.0,581.0
201.0,현대엘리베이,29150.0,50.0,-0.17%,5000.0,19734.0,29874.0,1290.0
202.0,신풍제약,21800.0,150.0,+0.69%,500.0,1892.0,3926.0,-143.0
203.0,영풍,620000.0,12000.0,-1.90%,5000.0,35821.0,55210.0,-268.0
204.0,KODEX 단기채권PLUS,105565.0,20.0,+0.02%,0.0,,,
205.0,F&F홀딩스,28900.0,150.0,-0.52%,500.0,7271.0,29123.0,2231.0
206.0,롯데제과,119500.0,1000.0,+0.84%,500.0,21454.0,26666.0,1085.0
207.0,솔루엠,22400.0,150.0,-0.67%,500.0,11533.0,7109.0,265.0
208.0,SK가스,120500.0,200.0,-0.17%,5000.0,64945.0,51215.0,1055.0
209.0,TIGER TOP10,10790.0,55.0,+0.51%,0.0,,,
210.0,아시아나항공,14850.0,80.0,-0.54%,5000.0,43397.0,130827.0,932.0
211.0,현대건설기계,56000.0,400.0,-0.71%,5000.0,32843.0,35543.0,1607.0
212.0,대덕전자,22050.0,200.0,-0.90%,500.0,10009.0,9410.0,725.0
213.0,더존비즈온,35850.0,1100.0,+3.17%,500.0,3187.0,9003.0,712.0
214.0,아이에스동서,35150.0,350.0,+1.01%,500.0,16084.0,35098.0,3108.0
215.0,SK리츠,5430.0,30.0,+0.56%,500.0,242.0,24081.0,184.0
216.0,KODEX 코스닥150레버리지,7460.0,15.0,-0.20%,0.0,,,
217.0,코리안리,7520.0,10.0,-0.13%,500.0,109155.0,131157.0,2035.0
218.0,TIGER 단기통안채,102455.0,5.0,0.00%,0.0,,,
219.0,NHN,29000.0,500.0,+1.75%,500.0,19237.0,30272.0,979.0
220.0,롯데렌탈,28450.0,100.0,+0.35%,5000.0,24227.0,61250.0,2455.0
221.0,대한유화,159900.0,7100.0,-4.25%,5000.0,25149.0,24789.0,1794.0
222.0,다우기술,23100.0,250.0,-1.07%,500.0,60870.0,463224.0,12572.0
223.0,종근당,82400.0,400.0,-0.48%,2500.0,13436.0,10467.0,948.0
224.0,SK네트웍스,4090.0,65.0,+1.61%,2500.0,110181.0,94109.0,1220.0
225.0,율촌화학,40700.0,150.0,+0.37%,500.0,5387.0,6667.0,110.0
226.0,롯데리츠,4145.0,25.0,+0.61%,500.0,575.0,23926.0,337.0
227.0,PI첨단소재,34250.0,150.0,-0.44%,500.0,3019.0,4730.0,759.0
228.0,하나투어,62500.0,1100.0,-1.73%,500.0,403.0,4306.0,-1273.0
229.0,한국콜마,43700.0,650.0,-1.47%,500.0,15863.0,26060.0,843.0
230.0,롯데관광개발,13490.0,220.0,-1.60%,500.0,1071.0,13024.0,-1313.0
231.0,풍산,34800.0,950.0,-2.66%,5000.0,35095.0,31483.0,3141.0
232.0,오리온홀딩스,15420.0,40.0,+0.26%,500.0,24151.0,49618.0,3157.0
233.0,KODEX Top5PlusTR,16270.0,160.0,+0.99%,0.0,,,
234.0,KODEX 23-12 은행채(AA+이상)액티브,10200.0,0.0,0.00%,0.0,,,
235.0,금호타이어,3330.0,140.0,+4.39%,5000.0,26012.0,43422.0,-415.0
236.0,세방,48200.0,600.0,-1.23%,500.0,10577.0,12453.0,292.0
237.0,CJ CGV,19220.0,120.0,-0.62%,500.0,7363.0,37855.0,-2414.0
238.0,명신산업,17470.0,130.0,+0.75%,500.0,11077.0,7195.0,565.0
239.0,삼양식품,120600.0,1000.0,+0.84%,5000.0,6420.0,7531.0,654.0
240.0,제이알글로벌리츠,4595.0,10.0,-0.22%,1000.0,491.0,20049.0,241.0
241.0,이노션,44950.0,550.0,+1.24%,500.0,15020.0,22016.0,1357.0
242.0,ESR켄달스퀘어리츠,4205.0,30.0,-0.71%,1000.0,467.0,22680.0,238.0
243.0,더블유게임즈,48750.0,0.0,0.00%,500.0,6241.0,13819.0,1904.0
244.0,신세계인터내셔날,24950.0,150.0,-0.60%,1000.0,14508.0,11591.0,920.0
245.0,KODEX 인버스,4670.0,5.0,-0.11%,0.0,,,
246.0,KODEX MSCI Korea TR,10875.0,40.0,+0.37%,0.0,,,
247.0,바이오노트,8640.0,30.0,-0.35%,500.0,6224.0,14833.0,4701.0
248.0,진에어,16840.0,600.0,-3.44%,1000.0,2472.0,6016.0,-1853.0
249.0,코스맥스,77400.0,1100.0,-1.40%,500.0,15915.0,14119.0,1226.0
250.0,한올바이오파마,16540.0,240.0,-1.43%,500.0,1016.0,1985.0,101.0
251.0,KG스틸,8430.0,20.0,+0.24%,5000.0,33548.0,27711.0,2969.0
252.0,미원상사,171300.0,2900.0,+1.72%,500.0,3598.0,3724.0,572.0
253.0,녹십자홀딩스,17500.0,30.0,+0.17%,500.0,18406.0,34968.0,862.0
254.0,한일시멘트,11880.0,10.0,+0.08%,500.0,12719.0,23703.0,1204.0
255.0,코스모화학,23450.0,50.0,-0.21%,1000.0,5126.0,6813.0,305.0
256.0,태광산업,736000.0,3000.0,-0.41%,5000.0,25918.0,49238.0,3553.0
257.0,영원무역홀딩스,59400.0,100.0,+0.17%,500.0,32405.0,43256.0,5705.0
258.0,TKG휴켐스,19430.0,90.0,-0.46%,1000.0,8612.0,9493.0,934.0
259.0,KBSTAR KIS종합채권(A-이상)액티브,97820.0,380.0,+0.39%,0.0,,,
260.0,LG전자우,45150.0,100.0,-0.22%,5000.0,,,
261.0,KODEX 단기채권,104960.0,20.0,+0.02%,0.0,,,
262.0,우리종금,866.0,4.0,-0.46%,500.0,3033.0,51597.0,1040.0
263.0,동양생명,4595.0,30.0,-0.65%,5000.0,63476.0,371033.0,3322.0
264.0,TIGER 200 IT,29985.0,205.0,-0.68%,0.0,,,
265.0,대한해운,2315.0,40.0,-1.70%,500.0,11538.0,38597.0,2039.0
266.0,대상,21200.0,100.0,+0.47%,1000.0,34700.0,28705.0,1532.0
267.0,한화투자증권,3395.0,345.0,-9.22%,5000.0,19115.0,117910.0,2088.0
268.0,넥센타이어,7450.0,490.0,+7.04%,500.0,20794.0,38234.0,44.0
269.0,지누스,38300.0,700.0,-1.79%,500.0,11238.0,10186.0,743.0
270.0,HDC현대산업개발,10980.0,30.0,-0.27%,5000.0,33639.0,65664.0,2734.0
271.0,미원에스씨,140000.0,0.0,0.00%,500.0,5313.0,4381.0,950.0
272.0,현대그린푸드,7280.0,10.0,-0.14%,500.0,34861.0,31100.0,586.0
273.0,일동제약,26200.0,200.0,+0.77%,1000.0,5601.0,7090.0,-555.0
274.0,ARIRANG 200,33605.0,95.0,+0.28%,0.0,,,
275.0,SNT모티브,47200.0,1450.0,+3.17%,5000.0,9417.0,11498.0,916.0
276.0,대신증권,13500.0,350.0,-2.53%,5000.0,36353.0,227632.0,8855.0
277.0,화승엔터프라이즈,11280.0,630.0,+5.92%,500.0,11386.0,13303.0,71.0
278.0,쿠쿠홈시스,30400.0,400.0,+1.33%,100.0,8932.0,9694.0,1786.0
279.0,해성디에스,40100.0,500.0,-1.23%,5000.0,6554.0,4749.0,863.0
280.0,진원생명과학,8760.0,330.0,+3.91%,1000.0,387.0,2495.0,-275.0
281.0,세방전지,48300.0,550.0,+1.15%,500.0,13520.0,16844.0,997.0
282.0,한섬,27450.0,200.0,+0.73%,500.0,13874.0,15571.0,1522.0
283.0,LX홀딩스,8840.0,80.0,-0.90%,1000.0,1858.0,14425.0,1472.0
284.0,케이카,13950.0,120.0,-0.85%,500.0,19024.0,5500.0,711.0
285.0,현대홈쇼핑,55800.0,900.0,+1.64%,5000.0,22099.0,26003.0,1285.0
286.0,영진약품,3655.0,0.0,0.00%,500.0,1961.0,1941.0,-139.0
287.0,부광약품,9370.0,10.0,+0.11%,500.0,1825.0,3974.0,56.0
288.0,보령,9690.0,150.0,-1.52%,500.0,6273.0,8286.0,414.0
289.0,드림텍,9840.0,80.0,-0.81%,100.0,12316.0,7330.0,961.0
290.0,한세실업,16480.0,330.0,+2.04%,500.0,16720.0,12162.0,1067.0
291.0,동원F&B,169600.0,1000.0,+0.59%,5000.0,34906.0,19357.0,1304.0
292.0,효성중공업,70000.0,500.0,+0.72%,5000.0,30947.0,40227.0,1201.0
293.0,DN오토모티브,65300.0,1400.0,+2.19%,500.0,9308.0,14850.0,896.0
294.0,쏘카,19800.0,20.0,+0.10%,100.0,2890.0,4332.0,-210.0
295.0,파미셀,10650.0,50.0,-0.47%,500.0,509.0,958.0,76.0
296.0,동아쏘시오홀딩스,99300.0,200.0,-0.20%,5000.0,8819.0,16914.0,616.0
297.0,삼성 인버스 2X 천연가스 선물 ETN C,62950.0,3300.0,+5.53%,0.0,,,
298.0,SPC삼립,72200.0,400.0,+0.56%,5000.0,29467.0,12230.0,662.0
299.0,LG생활건강우,296500.0,500.0,-0.17%,5000.0,,,
300.0,KCC글라스,38950.0,50.0,+0.13%,1000.0,11757.0,18779.0,1605.0
301.0,삼양홀딩스,72600.0,200.0,+0.28%,5000.0,31073.0,44606.0,3517.0
302.0,KODEX 자동차,17340.0,455.0,+2.69%,0.0,,,
303.0,세아제강지주,149300.0,4600.0,-2.99%,5000.0,28417.0,28990.0,2990.0
304.0,KBSTAR 단기통안채,106790.0,25.0,+0.02%,0.0,,,
305.0,현대에너지솔루션,54600.0,500.0,+0.92%,5000.0,5932.0,6056.0,95.0
306.0,SK디스커버리,31750.0,150.0,-0.47%,5000.0,66143.0,68819.0,744.0
307.0,SBS,33050.0,150.0,-0.45%,5000.0,10790.0,14621.0,1844.0
308.0,티와이홀딩스,11830.0,0.0,0.00%,500.0,2952.0,21322.0,112.0
309.0,KODEX 코스닥150,10675.0,15.0,-0.14%,0.0,,,
310.0,유안타증권,2960.0,125.0,-4.05%,5000.0,23090.0,147149.0,3214.0
311.0,한국단자,56500.0,1200.0,+2.17%,500.0,9622.0,11252.0,762.0
312.0,쿠쿠홀딩스,16270.0,140.0,-0.85%,100.0,6851.0,10709.0,1070.0
313.0,세아베스틸지주,16100.0,10.0,-0.06%,5000.0,36511.0,35260.0,2384.0
314.0,자화전자,28350.0,50.0,+0.18%,500.0,3479.0,4379.0,163.0
315.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),9870.0,20.0,-0.20%,0.0,,,
316.0,제주은행,17400.0,680.0,+4.07%,5000.0,2046.0,69442.0,226.0
317.0,엠씨넥스,31050.0,200.0,-0.64%,500.0,10093.0,5255.0,239.0
318.0,신영증권,58700.0,0.0,0.00%,5000.0,21122.0,110850.0,1213.0
319.0,콘텐트리중앙,28550.0,500.0,+1.78%,5000.0,6771.0,22456.0,-574.0
320.0,TIGER 단기채권액티브,51490.0,10.0,+0.02%,0.0,,,
321.0,QV 코스피 변동성 매칭형 양매도 ETN,7810.0,5.0,+0.06%,0.0,,,
322.0,동아에스티,64600.0,200.0,+0.31%,5000.0,5932.0,11160.0,156.0
323.0,유니드,80600.0,1700.0,-2.07%,5000.0,10973.0,13477.0,1683.0
324.0,이수화학,19490.0,20.0,+0.10%,5000.0,17033.0,11689.0,821.0
325.0,HANARO 200,32975.0,40.0,+0.12%,0.0,,,
326.0,HSD엔진,7500.0,40.0,-0.53%,1000.0,5990.0,7956.0,-398.0
327.0,NICE,13930.0,30.0,+0.22%,500.0,24499.0,30838.0,1443.0
328.0,신한알파리츠,7130.0,20.0,-0.28%,1000.0,506.0,19289.0,265.0
329.0,아모레퍼시픽우,49750.0,350.0,-0.70%,500.0,,,
330.0,애경산업,19800.0,40.0,+0.20%,1000.0,5739.0,4315.0,244.0
331.0,삼성SDI우,322000.0,2500.0,-0.77%,5000.0,,,
332.0,미래에셋증권2우B,3705.0,10.0,-0.27%,5000.0,,,
333.0,티웨이항공,3230.0,115.0,-3.44%,500.0,2144.0,7350.0,-1483.0
334.0,프레스티지바이오파마,8600.0,50.0,+0.58%,0.0,,5176.0,-235.0
335.0,한국카본,11710.0,180.0,-1.51%,500.0,3678.0,4984.0,327.0
336.0,고려제강,20400.0,250.0,-1.21%,1000.0,16914.0,24743.0,985.0
337.0,에어부산,4350.0,100.0,-2.25%,1000.0,1765.0,10097.0,-2040.0
338.0,경동나비엔,34750.0,250.0,-0.71%,1000.0,11029.0,9339.0,643.0
339.0,미래에셋생명,2855.0,30.0,-1.04%,5000.0,35329.0,419973.0,1065.0
340.0,삼성 레버리지 WTI원유 선물 ETN,1245.0,30.0,-2.35%,0.0,,,
341.0,LF,17090.0,90.0,+0.53%,5000.0,17931.0,25411.0,1589.0
342.0,삼성화재우,156200.0,400.0,+0.26%,500.0,,,
343.0,롯데손해보험,1592.0,23.0,-1.42%,1000.0,35446.0,189112.0,1294.0
344.0,KBSTAR 23-11 회사채(AA-이상)액티브,51265.0,20.0,+0.04%,0.0,,,
345.0,ACE 미국S&P500,12900.0,150.0,+1.18%,0.0,,,
346.0,KODEX 선진국MSCI World,20115.0,235.0,+1.18%,0.0,,,
347.0,SK디앤디,21900.0,50.0,+0.23%,1000.0,7910.0,19834.0,1294.0
348.0,TIGER 미국S&P500선물(H),48090.0,210.0,+0.44%,0.0,,,
349.0,신한 레버리지 WTI원유 선물 ETN(H),965.0,30.0,-3.02%,0.0,,,
350.0,한화손해보험,4110.0,10.0,-0.24%,5000.0,79926.0,202850.0,1343.0
351.0,에이프로젠,1883.0,86.0,+4.79%,500.0,1412.0,8241.0,-27.0
352.0,코람코에너지리츠,5320.0,0.0,0.00%,500.0,268.0,13155.0,202.0
353.0,동일산업,194000.0,500.0,-0.26%,5000.0,4644.0,4738.0,420.0
354.0,JW중외제약,21150.0,150.0,+0.71%,2500.0,6066.0,6331.0,312.0
355.0,이수페타시스,7400.0,100.0,-1.33%,1000.0,4696.0,4497.0,469.0
356.0,KB스타리츠,4595.0,30.0,-0.65%,500.0,,3.0,0.0
357.0,TIGER 미국달러단기채권액티브,10535.0,75.0,+0.72%,0.0,,,
358.0,남해화학,9320.0,0.0,0.00%,1000.0,14519.0,7191.0,205.0
359.0,KOSEF 200TR,40240.0,60.0,+0.15%,0.0,,,
360.0,SGC에너지,31050.0,500.0,-1.58%,5000.0,18984.0,25915.0,1522.0
361.0,KODEX 미국S&P500TR,11395.0,130.0,+1.15%,0.0,,,
362.0,송원산업,18710.0,340.0,-1.78%,500.0,9982.0,11156.0,1057.0
363.0,TIGER KRX2차전지K-뉴딜,15630.0,65.0,-0.41%,0.0,,,
364.0,ACE 종합채권(AA-이상)KIS액티브,96260.0,375.0,+0.39%,0.0,,,
365.0,DI동일,17210.0,470.0,+2.81%,500.0,8131.0,9931.0,486.0
366.0,삼아알미늄,39500.0,1550.0,-3.78%,500.0,2530.0,2272.0,154.0
367.0,ACE 200,33295.0,60.0,+0.18%,0.0,,,
368.0,삼양사,41500.0,250.0,+0.61%,5000.0,23845.0,28020.0,826.0
369.0,KODEX 단기변동금리부채권액티브,105635.0,5.0,0.00%,0.0,,,
370.0,SK증권,899.0,89.0,-9.01%,500.0,10652.0,63714.0,508.0
371.0,애경케미칼,8710.0,10.0,+0.11%,500.0,15701.0,12450.0,933.0
372.0,풀무원,11100.0,200.0,-1.77%,500.0,25189.0,19694.0,385.0
373.0,KODEX 미국FANG플러스(H),21730.0,240.0,+1.12%,0.0,,,
374.0,롯데정보통신,27400.0,1600.0,+6.20%,5000.0,9300.0,7501.0,400.0
375.0,삼화콘덴서,40200.0,350.0,-0.86%,1000.0,2622.0,2693.0,332.0
376.0,세아홀딩스,104200.0,400.0,-0.38%,5000.0,60055.0,55378.0,3082.0
377.0,ACE 미국나스닥100,11855.0,170.0,+1.45%,0.0,,,
378.0,신영증권우,58700.0,200.0,+0.34%,5000.0,,,
379.0,잇츠한불,18800.0,300.0,-1.57%,500.0,1402.0,4947.0,8.0
380.0,빙그레,41800.0,50.0,+0.12%,5000.0,11474.0,7602.0,262.0
381.0,BGF,4260.0,50.0,-1.16%,1000.0,2068.0,19816.0,115.0
382.0,TIGER 차이나항셍테크,6235.0,155.0,-2.43%,0.0,,,
383.0,스카이라이프,8380.0,30.0,-0.36%,2500.0,7632.0,12756.0,730.0
384.0,TYM,2620.0,0.0,0.00%,500.0,8415.0,7074.0,353.0
385.0,효성화학,124400.0,4200.0,+3.49%,5000.0,24530.0,30562.0,1486.0
386.0,맵스리얼티1,4235.0,20.0,-0.47%,0.0,,,
387.0,남양유업,545000.0,3000.0,-0.55%,5000.0,9561.0,9374.0,-779.0
388.0,서흥,33600.0,50.0,-0.15%,500.0,5967.0,8100.0,696.0
389.0,KODEX 미국나스닥100TR,10210.0,140.0,+1.39%,0.0,,,
390.0,세아제강,136000.0,400.0,+0.29%,5000.0,14974.0,12282.0,1319.0
391.0,국도화학,42400.0,200.0,-0.47%,5000.0,15771.0,14164.0,2047.0
392.0,교보증권,5890.0,80.0,-1.34%,5000.0,22481.0,114838.0,1855.0
393.0,한국자산신탁,3070.0,5.0,-0.16%,500.0,2125.0,12647.0,1479.0
394.0,케이씨텍,18240.0,170.0,-0.92%,500.0,3445.0,4530.0,521.0
395.0,유나이티드제약,23350.0,250.0,-1.06%,500.0,2210.0,3800.0,332.0
396.0,신성이엔지,1839.0,2.0,+0.11%,500.0,4545.0,4767.0,24.0
397.0,KOSEF 국고채10년,112875.0,575.0,+0.51%,0.0,,,
398.0,대원제약,16820.0,70.0,-0.41%,500.0,3542.0,4296.0,194.0
399.0,코오롱모빌리티그룹,5860.0,720.0,+14.01%,500.0,,,
400.0,일양약품,19260.0,40.0,-0.21%,2500.0,3713.0,4943.0,410.0
401.0,코오롱플라스틱,9600.0,50.0,+0.52%,1000.0,4053.0,3691.0,277.0
402.0,한일현대시멘트,18630.0,80.0,+0.43%,5000.0,3970.0,5968.0,359.0
403.0,이연제약,19980.0,170.0,-0.84%,500.0,1428.0,4780.0,37.0
404.0,아세아시멘트,9230.0,60.0,-0.65%,500.0,8926.0,20373.0,1286.0
405.0,지역난방공사,31050.0,200.0,-0.64%,5000.0,25368.0,65174.0,397.0
406.0,HDC,6010.0,0.0,0.00%,5000.0,47796.0,106515.0,3687.0
407.0,흥아해운,1493.0,21.0,-1.39%,500.0,817.0,2473.0,-19.0
408.0,LG헬로비전,4625.0,5.0,+0.11%,2500.0,10801.0,14881.0,445.0
409.0,KBSTAR KIS단기종합채권(AA-이상)액티브,103080.0,40.0,+0.04%,0.0,,,
410.0,SNT중공업,10760.0,140.0,+1.32%,2500.0,3360.0,8796.0,206.0
411.0,신성통상,2480.0,40.0,-1.59%,500.0,14658.0,10228.0,1399.0
412.0,키다리스튜디오,9640.0,100.0,-1.03%,500.0,1191.0,2901.0,69.0
413.0,롯데하이마트,15070.0,30.0,-0.20%,5000.0,38697.0,29435.0,1068.0
414.0,한국토지신탁,1400.0,3.0,+0.21%,1000.0,2255.0,17214.0,895.0
415.0,아세아제지,39100.0,200.0,+0.51%,5000.0,9457.0,9696.0,939.0
416.0,락앤락,6930.0,0.0,0.00%,500.0,5430.0,8297.0,325.0
417.0,신대양제지,86300.0,300.0,-0.35%,5000.0,6816.0,8460.0,544.0
418.0,TIGER 글로벌자율주행&전기차SOLACTIVE,9850.0,95.0,+0.97%,0.0,,,
419.0,YG PLUS,5440.0,30.0,-0.55%,500.0,1543.0,2231.0,256.0
420.0,SIMPAC,5260.0,10.0,-0.19%,500.0,6130.0,9032.0,1064.0
421.0,아이마켓코리아,10270.0,40.0,-0.39%,500.0,31325.0,11202.0,454.0
422.0,퍼시스,29850.0,150.0,+0.51%,1000.0,3265.0,5755.0,287.0
423.0,수산인더스트리,24000.0,300.0,-1.23%,200.0,2941.0,3986.0,513.0
424.0,세진중공업,6030.0,140.0,-2.27%,500.0,2504.0,5704.0,37.0
425.0,TIGER 일본니케이225,15590.0,120.0,+0.78%,0.0,,,
426.0,이리츠코크렙,5370.0,20.0,-0.37%,500.0,213.0,6962.0,164.0
427.0,삼진제약,24450.0,650.0,+2.73%,1000.0,2501.0,3325.0,339.0
428.0,SK렌터카,7170.0,10.0,-0.14%,500.0,10369.0,28602.0,791.0
429.0,한미글로벌,30750.0,250.0,-0.81%,500.0,2701.0,2853.0,196.0
430.0,한일홀딩스,10910.0,60.0,-0.55%,1000.0,17670.0,32638.0,1308.0
431.0,코오롱글로벌,17740.0,60.0,+0.34%,5000.0,47495.0,25757.0,2415.0
432.0,KG케미칼,24150.0,400.0,+1.68%,5000.0,49315.0,48849.0,4672.0
433.0,신도리코,33200.0,350.0,-1.04%,5000.0,3219.0,10226.0,43.0
434.0,HJ중공업,4005.0,25.0,+0.63%,5000.0,17065.0,23852.0,-1090.0
435.0,코리아써키트,14090.0,0.0,0.00%,500.0,14242.0,10646.0,851.0
436.0,LX하우시스,36650.0,2250.0,-5.78%,5000.0,34720.0,25474.0,673.0
437.0,E1,47800.0,200.0,-0.42%,5000.0,51523.0,39993.0,56.0
438.0,영풍제지,14680.0,20.0,+0.14%,500.0,1206.0,2096.0,81.0
439.0,한진,21850.0,150.0,-0.68%,5000.0,25041.0,38776.0,994.0
440.0,대신증권우,12490.0,30.0,-0.24%,5000.0,,,
441.0,환인제약,17450.0,60.0,-0.34%,500.0,1778.0,3532.0,313.0
442.0,DL건설,14700.0,20.0,+0.14%,5000.0,20103.0,16696.0,2296.0
443.0,조선내화,80700.0,500.0,-0.62%,5000.0,7463.0,13493.0,331.0
444.0,KOSEF 200,32880.0,40.0,-0.12%,0.0,,,
445.0,한화3우B,14260.0,80.0,+0.56%,5000.0,,,
446.0,HL홀딩스,30600.0,50.0,+0.16%,5000.0,10412.0,22950.0,1399.0
447.0,ARIRANG 종합채권(AA-이상)액티브,102815.0,220.0,+0.21%,0.0,,,
448.0,STX엔진,13870.0,30.0,-0.22%,2500.0,4935.0,8375.0,36.0
449.0,조광피혁,47650.0,650.0,-1.35%,5000.0,1042.0,4409.0,109.0
450.0,광동제약,6040.0,10.0,+0.17%,1000.0,13382.0,8838.0,449.0
451.0,AJ네트웍스,6700.0,0.0,0.00%,1000.0,10267.0,13550.0,451.0
452.0,화신,8950.0,190.0,+2.17%,500.0,12366.0,8708.0,242.0
453.0,TIGER KOFR금리액티브(합성),100615.0,10.0,+0.01%,0.0,,,
454.0,한솔제지,13100.0,40.0,+0.31%,5000.0,18342.0,18878.0,607.0
455.0,남선알미늄,2410.0,20.0,-0.82%,500.0,2303.0,3552.0,-69.0
456.0,한국콜마홀딩스,16620.0,280.0,-1.66%,500.0,6740.0,12097.0,884.0
457.0,KEC,2130.0,15.0,-0.70%,500.0,2675.0,4006.0,265.0
458.0,한국쉘석유,237000.0,500.0,-0.21%,5000.0,2414.0,1657.0,380.0
459.0,대한제강,12440.0,20.0,+0.16%,1000.0,20303.0,12324.0,2018.0
460.0,농심홀딩스,66000.0,400.0,-0.60%,5000.0,6415.0,13286.0,558.0
461.0,CJ4우(전환),72200.0,300.0,-0.41%,5000.0,,,
462.0,제일약품,20700.0,150.0,-0.72%,500.0,7007.0,4265.0,-105.0
463.0,웅진씽크빅,2630.0,20.0,-0.75%,500.0,8139.0,7716.0,268.0
464.0,KODEX 코스닥150선물인버스,5025.0,15.0,+0.30%,0.0,,,
